customer_id,customer_name,email,signup_date,segment,province
C002131,Customer_2131,customer_2131@example.com,2023-08-04,Returning,ON
C004414,Customer_4414,customer_4414@example.com,2023-08-04,High Value,NL
C007997,Customer_7997,customer_7997@example.com,2023-08-04,High Value,BC
C001862,Customer_7010,customer_7010@example.com,2023-08-04,Returning,NS
C003093,Customer_3093,customer_3093@example.com,2023-08-05,New,MB
C005699,Customer_5699,customer_5699@example.com,2023-08-05,High Value,PE
C000236,Customer_236,customer_236@example.com,2023-08-06,Returning,PE
C001750,Customer_1750,customer_1750@example.com,2023-08-06,Returning,PE
C002985,Customer_2985,customer_2985@example.com,2023-08-07,Returning,SK
C000395,Customer_395,customer_395@example.com,2023-08-07,Returning,BC
C007985,Customer_7985,customer_7985@example.com,2023-08-07,New,QC
C002969,Customer_2969,customer_2969@example.com,2023-08-07,New,AB
C002064,Customer_2064,customer_2064@example.com,2023-08-07,New,NL
C001311,Customer_1903,customer_1903@example.com,2023-08-07,Returning,ON
C006584,Customer_6584,customer_6584@example.com,2023-08-08,New,QC
C007600,Customer_1208,customer_1208@example.com,2023-08-08,New,ON
C004904,Customer_4904,customer_4904@example.com,2023-08-08,Returning,ON
C004386,Customer_4386,customer_4386@example.com,2023-08-09,Returning,AB
C000727,Customer_727,customer_727@example.com,2023-08-09,Returning,ON
C001641,Customer_1641,customer_1641@example.com,2023-08-10,New,BC
C006270,Customer_6270,,2023-08-10,New,PE
C009635,Customer_9635,customer_9635@example.com,2023-08-10,New,BC
C008040,Customer_8040,,2023-08-10,High Value,AB
C000225,Customer_225,customer_225@example.com,2023-08-10,Returning,PE
C002234,Customer_3641,customer_3641@example.com,2023-08-10,New,NS
C003731,Customer_3731,,2023-08-10,New,PE
C002793,Customer_2793,customer_2793@example.com,2023-08-11,New,AB
C007449,Customer_7449,customer_7449@example.com,2023-08-11,High Value,AB
C002938,Customer_2938,customer_2938@example.com,2023-08-11,New,QC
C003400,Customer_3400,,2023-08-11,Returning,PE
C005167,Customer_5167,customer_5167@example.com,2023-08-11,High Value,ON
C000697,Customer_697,customer_697@example.com,2023-08-11,New,AB
C003939,Customer_3939,customer_3939@example.com,2023-08-12,Returning,BC
C007168,Customer_7168,customer_7168@example.com,2023-08-12,High Value,PE
C000174,Customer_174,customer_174@example.com,2023-08-12,New,BC
C002736,Customer_793,customer_793@example.com,2023-08-12,New,ON
C001119,Customer_1119,customer_1119@example.com,2023-08-13,High Value,NS
C004946,Customer_4946,customer_4946@example.com,2023-08-13,New,NS
C007650,Customer_7650,customer_7650@example.com,2023-08-13,Returning,BC
C000681,Customer_681,customer_681@example.com,2023-08-13,High Value,ON
C000461,Customer_461,customer_461@example.com,2023-08-13,Returning,MB
C006819,Customer_6819,customer_6819@example.com,2023-08-13,New,AB
C004538,Customer_4538,customer_4538@example.com,2023-08-13,New,NB
C004690,Customer_4690,customer_4690@example.com,2023-08-14,New,ON
C008384,Customer_8384,customer_8384@example.com,2023-08-14,New,SK
C006148,Customer_6148,customer_6148@example.com,2023-08-14,New,QC
C009054,Customer_9054,customer_9054@example.com,2023-08-15,High Value,BC
C005504,Customer_5504,customer_5504@example.com,2023-08-15,Returning,QC
C007106,Customer_9116,customer_9116@example.com,2023-08-15,New,NL
C002859,Customer_2859,customer_2859@example.com,2023-08-15,High Value,ON
C009876,Customer_9876,customer_9876@example.com,2023-08-15,Returning,ON
C007476,Customer_7476,customer_7476@example.com,2023-08-16,Returning,NS
C003836,Customer_3836,customer_3836@example.com,2023-08-16,New,BC
C001137,Customer_1137,customer_1137@example.com,2023-08-16,High Value,NB
C002067,Customer_2067,customer_2067@example.com,2023-08-17,Returning,NB
C000803,Customer_1598,customer_1598@example.com,2023-08-17,New,ON
C003715,Customer_3715,customer_3715@example.com,2023-08-17,New,NB
C004141,Customer_4141,customer_4141@example.com,2023-08-18,Returning,NS
C004121,Customer_4121,customer_4121@example.com,2023-08-18,Returning,NB
C006751,Customer_6751,customer_6751@example.com,2023-08-18,High Value,QC
C009098,Customer_9098,customer_9098@example.com,2023-08-18,New,SK
C008362,Customer_8362,customer_8362@example.com,2023-08-18,New,SK
C000676,Customer_676,customer_676@example.com,2023-08-18,High Value,AB
C001670,Customer_1670,customer_1670@example.com,2023-08-18,High Value,ON
C005135,Customer_5135,customer_5135@example.com,2023-08-18,Returning,ON
C002018,Customer_2018,customer_2018@example.com,2023-08-19,New,SK
C009386,Customer_9386,,2023-08-20,Returning,NB
C008300,Customer_8609,customer_8609@example.com,2023-08-20,New,NS
C006374,Customer_6374,customer_6374@example.com,2023-08-20,High Value,QC
C006861,Customer_6861,customer_6861@example.com,2023-08-20,High Value,NL
C001785,Customer_1785,customer_1785@example.com,2023-08-20,Returning,PE
C001879,Customer_1879,customer_1879@example.com,2023-08-20,Returning,AB
C000318,Customer_318,customer_318@example.com,2023-08-20,High Value,NS
C004941,Customer_4941,customer_4941@example.com,2023-08-20,High Value,PE
C000713,Customer_713,customer_713@example.com,2023-08-21,High Value,PE
C003047,Customer_3047,customer_3047@example.com,2023-08-21,Returning,PE
C008216,Customer_8216,customer_8216@example.com,2023-08-22,New,SK
C008697,Customer_8697,,2023-08-22,New,SK
C007245,Customer_7245,customer_7245@example.com,2023-08-22,High Value,AB
C004686,Customer_4686,,2023-08-22,New,AB
C007157,Customer_7157,customer_7157@example.com,2023-08-23,High Value,NS
C004594,Customer_4594,customer_4594@example.com,2023-08-23,Returning,MB
C008523,Customer_8523,customer_8523@example.com,2023-08-23,Returning,NL
C009845,Customer_9845,customer_9845@example.com,2023-08-23,New,NL
C006585,Customer_6585,customer_6585@example.com,2023-08-23,High Value,AB
C009380,Customer_9380,customer_9380@example.com,2023-08-23,Returning,MB
C000731,Customer_731,customer_731@example.com,2023-08-23,New,AB
C003245,Customer_3245,customer_3245@example.com,2023-08-23,High Value,ON
C003354,Customer_3354,customer_3354@example.com,2023-08-23,New,NL
C002691,Customer_2691,customer_2691@example.com,2023-08-24,New,QC
C008166,Customer_8166,customer_8166@example.com,2023-08-24,Returning,NB
C005294,Customer_5294,customer_5294@example.com,2023-08-24,New,SK
C009730,Customer_9612,customer_9612@example.com,2023-08-25,New,NB
C003280,Customer_3280,customer_3280@example.com,2023-08-25,New,MB
C006795,Customer_6795,customer_6795@example.com,2023-08-25,Returning,PE
C007471,Customer_7471,customer_7471@example.com,2023-08-25,Returning,MB
C003934,Customer_3934,,2023-08-25,High Value,QC
C009615,Customer_9615,customer_9615@example.com,2023-08-25,High Value,SK
C009186,Customer_9186,customer_9186@example.com,2023-08-25,New,QC
C004600,Customer_4600,customer_4600@example.com,2023-08-25,Returning,ON
C005407,Customer_5407,customer_5407@example.com,2023-08-26,Returning,NS
C007434,Customer_7434,customer_7434@example.com,2023-08-26,High Value,SK
C008921,Customer_8921,customer_8921@example.com,2023-08-26,Returning,ON
C000317,Customer_317,,2023-08-26,New,AB
C002573,Customer_2573,customer_2573@example.com,2023-08-26,New,NL
C000737,Customer_737,customer_737@example.com,2023-08-26,Returning,NL
C008690,Customer_8690,customer_8690@example.com,2023-08-26,New,NS
C004133,Customer_4133,customer_4133@example.com,2023-08-26,Returning,QC
C002709,Customer_2709,customer_2709@example.com,2023-08-26,New,NS
C008755,Customer_8755,customer_8755@example.com,2023-08-26,New,PE
C006929,Customer_6929,customer_6929@example.com,2023-08-27,Returning,MB
C005616,Customer_5616,customer_5616@example.com,2023-08-27,New,NL
C001724,Customer_1724,customer_1724@example.com,2023-08-28,New,NL
C008466,Customer_8466,customer_8466@example.com,2023-08-30,New,SK
C008049,Customer_8049,customer_8049@example.com,2023-08-30,High Value,SK
C003031,Customer_3031,customer_3031@example.com,2023-08-30,Returning,AB
C002087,Customer_2087,customer_2087@example.com,2023-08-31,Returning,ON
C007962,Customer_5191,customer_5191@example.com,2023-08-31,High Value,BC
C006259,Customer_6259,customer_6259@example.com,2023-08-31,Returning,ON
C003946,Customer_3946,customer_3946@example.com,2023-08-31,Returning,NL
C005791,Customer_5791,customer_5791@example.com,2023-08-31,High Value,MB
C003680,Customer_3680,customer_3680@example.com,2023-09-01,Returning,NL
C007272,Customer_4279,customer_4279@example.com,2023-09-01,New,PE
C001009,Customer_1009,customer_1009@example.com,2023-09-01,Returning,NL
C001714,Customer_1714,customer_1714@example.com,2023-09-01,Returning,NB
C003851,Customer_3851,customer_3851@example.com,2023-09-01,New,PE
C008899,Customer_8899,customer_8899@example.com,2023-09-01,New,BC
C009050,Customer_9050,customer_9050@example.com,2023-09-01,New,NL
C007420,Customer_7420,customer_7420@example.com,2023-09-02,New,NB
C002965,Customer_2965,customer_2965@example.com,2023-09-02,New,AB
C003958,Customer_3958,customer_3958@example.com,2023-09-02,Returning,PE
C003541,Customer_3541,,2023-09-03,New,NS
C008126,Customer_662,customer_662@example.com,2023-09-03,New,NL
C003473,Customer_3473,customer_3473@example.com,2023-09-03,Returning,PE
C000886,Customer_886,customer_886@example.com,2023-09-03,New,NB
C001349,Customer_1349,customer_1349@example.com,2023-09-03,Returning,AB
C007803,Customer_7803,customer_7803@example.com,2023-09-03,New,NB
C006294,Customer_6294,,2023-09-04,Returning,NL
C001860,Customer_1860,customer_1860@example.com,2023-09-04,New,BC
C004705,Customer_4705,customer_4705@example.com,2023-09-04,New,QC
C004669,Customer_4669,customer_4669@example.com,2023-09-05,High Value,SK
C001591,Customer_1591,customer_1591@example.com,2023-09-05,New,NL
C000557,Customer_557,customer_557@example.com,2023-09-05,New,NS
C003014,Customer_3014,customer_3014@example.com,2023-09-06,New,AB
C005660,Customer_5660,customer_5660@example.com,2023-09-06,Returning,MB
C003388,Customer_3388,customer_3388@example.com,2023-09-06,Returning,BC
C000215,Customer_215,customer_215@example.com,2023-09-07,Returning,PE
C004091,Customer_4091,customer_4091@example.com,2023-09-07,Returning,MB
C000377,Customer_377,customer_377@example.com,2023-09-07,New,NS
C001536,Customer_1002,customer_1002@example.com,2023-09-07,New,SK
C003650,Customer_3650,customer_3650@example.com,2023-09-08,Returning,ON
C006634,Customer_6634,customer_6634@example.com,2023-09-08,New,ON
C007507,Customer_8135,customer_8135@example.com,2023-09-08,New,NL
C004445,Customer_4445,customer_4445@example.com,2023-09-08,Returning,MB
C007362,Customer_7362,customer_7362@example.com,2023-09-09,Returning,PE
C003229,Customer_3229,customer_3229@example.com,2023-09-09,High Value,PE
C005873,Customer_5873,customer_5873@example.com,2023-09-09,High Value,QC
C002344,Customer_2344,customer_2344@example.com,2023-09-09,New,ON
C002058,Customer_2058,customer_2058@example.com,2023-09-10,New,NS
C001602,Customer_1602,customer_1602@example.com,2023-09-10,New,NB
C000805,Customer_805,customer_805@example.com,2023-09-10,Returning,ON
C000739,Customer_739,customer_739@example.com,2023-09-10,High Value,SK
C003267,Customer_3267,customer_3267@example.com,2023-09-10,High Value,NS
C007345,Customer_7345,customer_7345@example.com,2023-09-11,High Value,ON
C004679,Customer_4307,customer_4307@example.com,2023-09-11,High Value,QC
C005337,Customer_5337,customer_5337@example.com,2023-09-11,Returning,AB
C000432,Customer_432,customer_432@example.com,2023-09-11,Returning,MB
C005652,Customer_5652,customer_5652@example.com,2023-09-11,Returning,NL
C000603,Customer_603,customer_603@example.com,2023-09-11,High Value,NS
C005372,Customer_5372,customer_5372@example.com,2023-09-11,New,MB
C001282,Customer_1282,customer_1282@example.com,2023-09-12,New,ON
C005586,Customer_5586,customer_5586@example.com,2023-09-12,Returning,AB
C001281,Customer_1281,customer_1281@example.com,2023-09-12,Returning,BC
C003930,Customer_3930,customer_3930@example.com,2023-09-12,New,SK
C004339,Customer_4339,customer_4339@example.com,2023-09-13,Returning,SK
C008123,Customer_8123,customer_8123@example.com,2023-09-13,New,ON
C003195,Customer_3195,customer_3195@example.com,2023-09-13,High Value,PE
C006790,Customer_6790,,2023-09-14,New,QC
C003849,Customer_3849,customer_3849@example.com,2023-09-14,Returning,SK
C004193,Customer_4193,customer_4193@example.com,2023-09-15,Returning,NB
C003263,Customer_3263,customer_3263@example.com,2023-09-15,High Value,ON
C006407,Customer_6407,customer_6407@example.com,2023-09-16,Returning,PE
C009904,Customer_9904,customer_9904@example.com,2023-09-16,New,SK
C006683,Customer_6683,customer_6683@example.com,2023-09-16,High Value,ON
C001966,Customer_1966,customer_1966@example.com,2023-09-16,Returning,NB
C002115,Customer_2115,customer_2115@example.com,2023-09-16,High Value,MB
C001722,Customer_1722,customer_1722@example.com,2023-09-16,New,QC
C008720,Customer_8720,customer_8720@example.com,2023-09-16,New,SK
C007793,Customer_7793,customer_7793@example.com,2023-09-17,Returning,QC
C008826,Customer_8826,customer_8826@example.com,2023-09-17,Returning,MB
C001394,Customer_1394,customer_1394@example.com,2023-09-17,New,PE
C000367,Customer_7195,customer_7195@example.com,2023-09-17,New,BC
C005375,Customer_5375,customer_5375@example.com,2023-09-17,Returning,SK
C003626,Customer_3626,customer_3626@example.com,2023-09-18,New,NL
C001845,Customer_1845,customer_1845@example.com,2023-09-18,Returning,NB
C007013,Customer_7013,customer_7013@example.com,2023-09-18,High Value,PE
C000059,Customer_59,customer_59@example.com,2023-09-19,Returning,QC
C005927,Customer_5927,customer_5927@example.com,2023-09-19,Returning,MB
C007895,Customer_7895,customer_7895@example.com,2023-09-19,Returning,SK
C001139,Customer_1139,customer_1139@example.com,2023-09-19,New,QC
C003494,Customer_3494,customer_3494@example.com,2023-09-20,High Value,BC
C005965,Customer_5965,customer_5965@example.com,2023-09-20,Returning,PE
C001513,Customer_1513,customer_1513@example.com,2023-09-20,New,SK
C003362,Customer_3362,customer_3362@example.com,2023-09-21,High Value,AB
C009167,Customer_9167,customer_9167@example.com,2023-09-21,Returning,NS
C008730,Customer_8730,customer_8730@example.com,2023-09-21,High Value,ON
C005891,Customer_5891,customer_5891@example.com,2023-09-21,New,QC
C007503,Customer_7503,customer_7503@example.com,2023-09-21,New,BC
C000062,Customer_62,customer_62@example.com,2023-09-21,New,NL
C008419,Customer_8419,customer_8419@example.com,2023-09-21,New,SK
C005308,Customer_5308,customer_5308@example.com,2023-09-21,New,NL
C000878,Customer_878,customer_878@example.com,2023-09-22,New,PE
C003020,Customer_3020,customer_3020@example.com,2023-09-22,Returning,BC
C007158,Customer_7158,customer_7158@example.com,2023-09-22,Returning,PE
C002172,Customer_2172,,2023-09-22,Returning,SK
C008461,Customer_8461,customer_8461@example.com,2023-09-22,New,PE
C005971,Customer_5971,customer_5971@example.com,2023-09-23,Returning,NB
C007177,Customer_7177,customer_7177@example.com,2023-09-23,Returning,NS
C006008,Customer_6008,customer_6008@example.com,2023-09-23,Returning,QC
C006177,Customer_6177,customer_6177@example.com,2023-09-23,Returning,MB
C008183,Customer_8183,customer_8183@example.com,2023-09-23,New,NB
C009211,Customer_9211,,2023-09-23,Returning,NB
C005358,Customer_5358,customer_5358@example.com,2023-09-23,Returning,NS
C004647,Customer_4647,customer_4647@example.com,2023-09-23,Returning,NB
C007401,Customer_7401,customer_7401@example.com,2023-09-23,Returning,QC
C002647,Customer_6976,customer_6976@example.com,2023-09-24,New,AB
C008410,Customer_8410,customer_8410@example.com,2023-09-24,New,QC
C000512,Customer_512,customer_512@example.com,2023-09-24,Returning,ON
C002403,Customer_2403,customer_2403@example.com,2023-09-24,New,SK
C009472,Customer_9472,customer_9472@example.com,2023-09-24,New,SK
C003472,Customer_3472,customer_3472@example.com,2023-09-24,High Value,PE
C009112,Customer_9112,customer_9112@example.com,2023-09-24,Returning,AB
C008869,Customer_8869,customer_8869@example.com,2023-09-24,New,NL
C005126,Customer_5126,customer_5126@example.com,2023-09-25,New,NL
C002325,Customer_2325,customer_2325@example.com,2023-09-25,Returning,MB
C003183,Customer_3183,customer_3183@example.com,2023-09-25,Returning,NB
C004997,Customer_4997,,2023-09-25,New,AB
C000391,Customer_391,customer_391@example.com,2023-09-25,Returning,NL
C000378,Customer_378,customer_378@example.com,2023-09-25,Returning,AB
C003252,Customer_3252,customer_3252@example.com,2023-09-26,New,NS
C003028,Customer_3028,customer_3028@example.com,2023-09-26,Returning,NB
C006869,Customer_6869,customer_6869@example.com,2023-09-26,New,NL
C004202,Customer_4202,customer_4202@example.com,2023-09-26,High Value,AB
C001899,Customer_1899,customer_1899@example.com,2023-09-26,Returning,MB
C007855,Customer_7855,customer_7855@example.com,2023-09-26,High Value,ON
C004778,Customer_4778,customer_4778@example.com,2023-09-27,Returning,NS
C003076,Customer_3076,customer_3076@example.com,2023-09-27,Returning,NL
C009699,Customer_9699,customer_9699@example.com,2023-09-27,Returning,SK
C005718,Customer_5718,customer_5718@example.com,2023-09-27,Returning,ON
C006432,Customer_6432,customer_6432@example.com,2023-09-27,New,NL
C004470,Customer_4470,customer_4470@example.com,2023-09-28,New,SK
C002294,Customer_2294,customer_2294@example.com,2023-09-29,New,ON
C003913,Customer_9834,customer_9834@example.com,2023-09-29,New,ON
C003768,Customer_3768,customer_3768@example.com,2023-09-29,High Value,AB
C003167,Customer_3167,customer_3167@example.com,2023-09-29,Returning,BC
C003366,Customer_3366,customer_3366@example.com,2023-09-30,High Value,QC
C002044,Customer_2044,customer_2044@example.com,2023-09-30,New,NB
C009576,Customer_9576,customer_9576@example.com,2023-09-30,New,PE
C002351,Customer_6972,customer_6972@example.com,2023-10-01,New,QC
C001234,Customer_1234,,2023-10-01,New,PE
C005741,Customer_5741,customer_5741@example.com,2023-10-01,High Value,BC
C002352,Customer_2352,customer_2352@example.com,2023-10-01,New,NB
C003723,Customer_3723,customer_3723@example.com,2023-10-02,Returning,NS
C009297,Customer_9297,customer_9297@example.com,2023-10-02,New,BC
C008089,Customer_8089,customer_8089@example.com,2023-10-02,High Value,MB
C003457,Customer_3457,customer_3457@example.com,2023-10-02,High Value,MB
C001702,Customer_5523,customer_5523@example.com,2023-10-03,New,ON
C003615,Customer_3615,customer_3615@example.com,2023-10-03,New,SK
C005146,Customer_5146,customer_5146@example.com,2023-10-03,High Value,SK
C007508,Customer_7508,customer_7508@example.com,2023-10-03,Returning,ON
C001984,Customer_1984,customer_1984@example.com,2023-10-03,Returning,PE
C002049,Customer_2049,customer_2049@example.com,2023-10-03,Returning,NS
C008412,Customer_8412,customer_8412@example.com,2023-10-03,New,NB
C007907,Customer_7907,customer_7907@example.com,2023-10-03,Returning,NB
C002099,Customer_2099,,2023-10-03,New,NS
C006930,Customer_6930,customer_6930@example.com,2023-10-03,High Value,NB
C001667,Customer_1667,customer_1667@example.com,2023-10-04,High Value,PE
C003096,Customer_3096,customer_3096@example.com,2023-10-04,High Value,MB
C002362,Customer_2362,customer_2362@example.com,2023-10-04,Returning,PE
C004534,Customer_4534,customer_4534@example.com,2023-10-04,Returning,ON
C002348,Customer_2348,customer_2348@example.com,2023-10-05,Returning,ON
C005867,Customer_4315,customer_4315@example.com,2023-10-05,New,ON
C001378,Customer_1378,customer_1378@example.com,2023-10-05,High Value,AB
C008125,Customer_8125,customer_8125@example.com,2023-10-06,High Value,BC
C005999,Customer_5999,customer_5999@example.com,2023-10-06,Returning,QC
C003585,Customer_3585,customer_3585@example.com,2023-10-06,High Value,ON
C001065,Customer_1065,customer_1065@example.com,2023-10-07,New,BC
C008084,Customer_8084,customer_8084@example.com,2023-10-07,Returning,QC
C005208,Customer_5208,customer_5208@example.com,2023-10-07,New,BC
C005641,Customer_5641,customer_5641@example.com,2023-10-07,Returning,NS
C001790,Customer_1790,customer_1790@example.com,2023-10-07,High Value,NB
C000493,Customer_493,customer_493@example.com,2023-10-07,New,ON
C009557,Customer_9557,customer_9557@example.com,2023-10-07,New,MB
C005599,Customer_5599,,2023-10-07,New,BC
C002503,Customer_2503,customer_2503@example.com,2023-10-07,New,NB
C003992,Customer_3992,customer_3992@example.com,2023-10-08,New,ON
C005550,Customer_5550,customer_5550@example.com,2023-10-08,Returning,NL
C001995,Customer_1995,customer_1995@example.com,2023-10-08,Returning,PE
C003282,Customer_3282,customer_3282@example.com,2023-10-09,Returning,MB
C002514,Customer_2514,customer_2514@example.com,2023-10-09,Returning,NS
C002429,Customer_2429,customer_2429@example.com,2023-10-09,Returning,SK
C007428,Customer_7428,,2023-10-09,High Value,SK
C004546,Customer_4546,customer_4546@example.com,2023-10-09,New,MB
C009585,Customer_9585,customer_9585@example.com,2023-10-09,Returning,ON
C009134,Customer_9134,customer_9134@example.com,2023-10-10,Returning,PE
C007032,Customer_7032,customer_7032@example.com,2023-10-11,Returning,NB
C008639,Customer_8639,customer_8639@example.com,2023-10-11,High Value,NS
C001098,Customer_1098,customer_1098@example.com,2023-10-11,Returning,NB
C009473,Customer_9473,customer_9473@example.com,2023-10-12,New,PE
C004784,Customer_4784,customer_4784@example.com,2023-10-12,New,QC
C004880,Customer_4880,customer_4880@example.com,2023-10-12,New,NL
C003708,Customer_3708,customer_3708@example.com,2023-10-12,New,NS
C006594,Customer_6594,customer_6594@example.com,2023-10-12,Returning,AB
C008819,Customer_8819,customer_8819@example.com,2023-10-12,New,NS
C004604,Customer_4604,customer_4604@example.com,2023-10-13,New,QC
C001073,Customer_1073,customer_1073@example.com,2023-10-13,New,SK
C008796,Customer_8796,customer_8796@example.com,2023-10-13,Returning,ON
C006896,Customer_6896,customer_6896@example.com,2023-10-13,New,ON
C009018,Customer_9018,customer_9018@example.com,2023-10-13,New,AB
C004264,Customer_4264,customer_4264@example.com,2023-10-13,High Value,BC
C004065,Customer_4065,customer_4065@example.com,2023-10-13,New,PE
C004337,Customer_4337,customer_4337@example.com,2023-10-14,Returning,BC
C004860,Customer_4860,customer_4860@example.com,2023-10-14,Returning,QC
C007460,Customer_7460,customer_7460@example.com,2023-10-14,New,NS
C008540,Customer_8540,customer_8540@example.com,2023-10-14,High Value,ON
C002422,Customer_2422,customer_2422@example.com,2023-10-15,New,NB
C009862,Customer_9862,customer_9862@example.com,2023-10-15,Returning,PE
C007505,Customer_7505,customer_7505@example.com,2023-10-15,Returning,QC
C005840,Customer_247,customer_247@example.com,2023-10-15,Returning,AB
C005710,Customer_5710,customer_5710@example.com,2023-10-16,Returning,NB
C005689,Customer_5689,customer_5689@example.com,2023-10-16,Returning,PE
C005669,Customer_5669,customer_5669@example.com,2023-10-16,New,ON
C006019,Customer_6019,customer_6019@example.com,2023-10-16,New,NS
C007424,Customer_7424,customer_7424@example.com,2023-10-16,New,MB
C007558,Customer_7558,customer_7558@example.com,2023-10-16,New,ON
C002605,Customer_2605,customer_2605@example.com,2023-10-16,High Value,NL
C007805,Customer_7805,customer_7805@example.com,2023-10-16,Returning,NL
C005163,Customer_1674,customer_1674@example.com,2023-10-16,Returning,BC
C006996,Customer_6996,customer_6996@example.com,2023-10-16,High Value,NS
C005107,Customer_5107,customer_5107@example.com,2023-10-16,New,NL
C000042,Customer_42,customer_42@example.com,2023-10-16,New,NL
C009600,Customer_9600,customer_9600@example.com,2023-10-16,Returning,AB
C000234,Customer_234,customer_234@example.com,2023-10-17,Returning,ON
C005687,Customer_5687,customer_5687@example.com,2023-10-17,High Value,MB
C008277,Customer_8277,customer_8277@example.com,2023-10-17,Returning,NS
C003784,Customer_3784,customer_3784@example.com,2023-10-18,New,QC
C004043,Customer_4043,customer_4043@example.com,2023-10-19,New,NB
C003700,Customer_3700,customer_3700@example.com,2023-10-19,New,MB
C001868,Customer_1868,customer_1868@example.com,2023-10-19,New,PE
C002365,Customer_2365,customer_2365@example.com,2023-10-19,New,MB
C002656,Customer_1301,customer_1301@example.com,2023-10-19,New,NB
C006391,Customer_6391,customer_6391@example.com,2023-10-19,New,BC
C006446,Customer_6446,customer_6446@example.com,2023-10-19,New,BC
C000051,Customer_51,customer_51@example.com,2023-10-19,New,MB
C009366,Customer_9366,customer_9366@example.com,2023-10-19,Returning,SK
C005284,Customer_5284,customer_5284@example.com,2023-10-19,High Value,PE
C003346,Customer_3346,customer_3346@example.com,2023-10-19,Returning,BC
C003133,Customer_3133,customer_3133@example.com,2023-10-20,High Value,ON
C008784,Customer_8784,,2023-10-20,New,BC
C003048,Customer_3048,customer_3048@example.com,2023-10-20,High Value,ON
C009765,Customer_9765,customer_9765@example.com,2023-10-20,New,AB
C007677,Customer_7677,customer_7677@example.com,2023-10-20,New,QC
C000014,Customer_14,,2023-10-21,Returning,QC
C006272,Customer_6272,customer_6272@example.com,2023-10-21,New,BC
C007371,Customer_7371,customer_7371@example.com,2023-10-21,High Value,NS
C001204,Customer_1204,customer_1204@example.com,2023-10-22,New,AB
C006402,Customer_6402,customer_6402@example.com,2023-10-22,Returning,NL
C006883,Customer_6883,customer_6883@example.com,2023-10-22,Returning,ON
C005571,Customer_5571,customer_5571@example.com,2023-10-23,Returning,NS
C008587,Customer_8587,customer_8587@example.com,2023-10-23,Returning,AB
C004772,Customer_4772,customer_4772@example.com,2023-10-23,Returning,ON
C007142,Customer_7142,customer_7142@example.com,2023-10-23,Returning,NB
C002783,Customer_2783,customer_2783@example.com,2023-10-23,Returning,ON
C004221,Customer_6026,customer_6026@example.com,2023-10-23,Returning,MB
C007309,Customer_7309,customer_7309@example.com,2023-10-23,Returning,PE
C007301,Customer_7301,customer_7301@example.com,2023-10-24,New,ON
C003611,Customer_8421,customer_8421@example.com,2023-10-24,New,NB
C000742,Customer_742,customer_742@example.com,2023-10-24,Returning,NL
C005319,Customer_5319,customer_5319@example.com,2023-10-24,High Value,AB
C006235,Customer_6235,,2023-10-24,Returning,ON
C001275,Customer_1275,customer_1275@example.com,2023-10-24,New,ON
C002176,Customer_2176,,2023-10-24,New,ON
C006642,Customer_7497,customer_7497@example.com,2023-10-25,Returning,QC
C009038,Customer_9038,customer_9038@example.com,2023-10-25,New,PE
C004841,Customer_4841,customer_4841@example.com,2023-10-25,Returning,BC
C001134,Customer_1134,customer_1134@example.com,2023-10-25,New,NB
C002281,Customer_2281,customer_2281@example.com,2023-10-25,Returning,PE
C001671,Customer_1671,customer_1671@example.com,2023-10-25,New,NL
C004733,Customer_4733,customer_4733@example.com,2023-10-25,High Value,SK
C003112,Customer_3112,,2023-10-25,New,ON
C000714,Customer_714,customer_714@example.com,2023-10-26,Returning,ON
C009405,Customer_9405,customer_9405@example.com,2023-10-26,High Value,NS
C004080,Customer_4080,,2023-10-26,New,NB
C003145,Customer_3145,customer_3145@example.com,2023-10-26,Returning,SK
C002843,Customer_2843,customer_2843@example.com,2023-10-27,New,NB
C004636,Customer_4636,customer_4636@example.com,2023-10-27,New,AB
C004289,Customer_4289,customer_4289@example.com,2023-10-27,Returning,NL
C000207,Customer_207,customer_207@example.com,2023-10-27,New,SK
C006086,Customer_6086,customer_6086@example.com,2023-10-28,High Value,SK
C004278,Customer_4278,customer_4278@example.com,2023-10-28,New,SK
C001720,Customer_3582,customer_3582@example.com,2023-10-28,New,NS
C004053,Customer_4053,customer_4053@example.com,2023-10-28,High Value,ON
C002174,Customer_2174,customer_2174@example.com,2023-10-28,Returning,QC
C001822,Customer_1822,customer_1822@example.com,2023-10-28,High Value,PE
C000128,Customer_128,customer_128@example.com,2023-10-28,New,BC
C004846,Customer_4846,customer_4846@example.com,2023-10-29,Returning,QC
C003187,Customer_3187,customer_3187@example.com,2023-10-29,New,NL
C007040,Customer_7040,customer_7040@example.com,2023-10-29,Returning,QC
C008977,Customer_8977,customer_8977@example.com,2023-10-29,New,SK
C000489,Customer_489,customer_489@example.com,2023-10-29,Returning,MB
C002107,Customer_2107,customer_2107@example.com,2023-10-30,Returning,SK
C007162,Customer_7162,customer_7162@example.com,2023-10-30,Returning,AB
C008694,Customer_8694,customer_8694@example.com,2023-10-30,New,NB
C000423,Customer_423,customer_423@example.com,2023-10-31,Returning,AB
C005635,Customer_5635,customer_5635@example.com,2023-10-31,Returning,AB
C004349,Customer_4349,customer_4349@example.com,2023-11-01,Returning,NL
C004286,Customer_4286,customer_4286@example.com,2023-11-01,New,SK
C002937,Customer_2937,customer_2937@example.com,2023-11-02,New,NB
